id,best_fitness,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Error,Wc_pp,Wc_pb,Wc_pbar,Wc_bp,Wc_bb,Wc_bbar,eta_ped,xi_ped,tau_ped,v_pref_ped,eta_bike,xi_bike,tau_bike,v_pref_bike,type_most_common
13398,0.9923390855160522,0.007720057,0.087863856,0.039819542668781724,0.088163243,0.002999802,5.048917396916221,0.9999593737541452,0.9923390855160522,206.59822272690045,215.59878520023574,76.30546347704258,2237.350831436409,2021.9986712128878,943.6596332987609,1.2003746628361718,4.729109454883995,0.8855974104480948,1.358,4.891515982346315,3.7232555865656867,0.7469697579269903,3.073,0
13399,0.9856072041902321,0.014602973,0.12084276322760047,0.062668891,0.1285628767806027,0.00478462,4.001214718308043,0.999909411,0.9856072041902321,178.49635398976997,213.49395094299354,105.79057100275486,1995.410228582919,1641.785927389857,1387.3233837063274,4.029082429352778,2.754135259423376,1.1110485728470665,1.358,2.5624744789322627,4.409688429655782,0.9606014663327667,3.073,0
13400,0.9855369709550889,0.014675278017114855,0.1211415618898603,0.062957212,0.1311215996344834,0.004805771,4.079727289,0.9999091949569191,0.9855369709550889,174.31485575029606,228.91424573828112,36.25146661048309,1651.4747601518316,2024.0786449461789,1395.9961430244143,4.7677859081584435,3.452087959785669,1.428391843847361,1.358,3.8044433151390944,5.528952586840006,0.9419875011070753,3.073,0
13401,0.997773022,0.002231948,0.047243501,0.022160534,0.052154496962177985,0.001730335,1.5623639006306198,0.9999864796331368,0.997773022,180.4290262510465,205.27112071589056,76.11632610236336,2008.5307765847417,2000.3333692172748,1476.3435126326003,3.1858267519671157,1.7910743324298197,1.4960531344714156,1.358,5.252425253342778,2.159475027,0.3353584790415643,3.073,0
13404,0.9978451682971767,0.002159485,0.046470259625130524,0.022060088256160397,0.052014771,0.001713786,1.2827341075984595,0.9999869467806646,0.9978451682971767,173.7130604084621,253.77183099308957,118.30042273049042,1651.6652880572092,2078.3669266826355,1590.357912649668,2.061700137492676,2.0218249798782817,0.8963081425421242,1.358,4.0646484598993435,4.687992767494935,0.3347569402330104,3.073,0
13375,0.9978093478974853,0.002195462,0.046855753,0.022345051,0.050503206,0.001827627,1.449004652748716,0.9999852574547444,0.9978093478974853,175.81914131414882,245.35647809089312,73.43833897847736,1600.8837551388472,1794.7699830367371,1274.1701927625709,1.5358015365964803,2.568354367494623,1.4497056167997506,1.358,2.585001941358201,2.2147879833953588,0.44859228215910474,3.073,0
13381,0.9974171734829125,0.002589515,0.050887275,0.024922529,0.053552143,0.001943541,3.446644178221878,0.9999770705420492,0.9974171734829125,195.79433124447652,196.68662876791214,119.24892061281399,2196.461953386009,1873.5268048428188,1124.944706849949,1.4386311182230629,4.510974503468367,1.3240225717734908,1.358,5.122150698631904,5.768786235954664,0.8335273066049651,3.073,0
13405,0.9977943583599481,0.002210517,0.047016138,0.022398643903966807,0.049530839853595604,0.001800458,1.8391503511199592,0.9999835487722734,0.9977943583599481,184.67373102383544,317.7093138736126,86.56027502619546,1970.8576866854214,1570.3759527194716,1268.371105339143,2.302671917184168,1.2569036015733657,1.2177241973891266,1.358,3.410814215059708,2.3407544983665796,0.46339755224686807,3.073,0
13373,0.9975263245035848,0.00247981,0.049797688,0.024635169286656603,0.052862569335341884,0.001931483,4.200797701266454,0.999975968,0.9975263245035848,175.34974146613848,313.3514148967938,86.69896173746632,1544.2171159556606,1777.4356309910368,1174.6407005742394,1.8115227501690638,2.1557883832079625,0.7758308090779091,1.358,2.3674620475736043,2.746356300142604,0.3665955852787752,3.073,0
13408,0.99756263,0.002443326,0.049430008,0.024522315245330658,0.052531104,0.001930025,4.507935988226283,0.9999759083212103,0.99756263,200.07826335062336,240.4317297,82.77476108055058,1772.9480659703518,2171.685325581276,1312.7739803117368,1.6378095206480463,2.3860623397250564,0.9814504683032337,1.358,3.2216426556694575,2.4121109134554928,0.8151454272343341,3.073,0
